date,platform,campaign_id,adset_id,ad_id,campaign_name,adset_name,ad_name,spend,impressions,clicks,conversions,country,objective,campaign_clean,audience,creative_type,year,month
2023-10-10,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,41.54,8109,133,1,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-11,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,46.24,11037,129,2,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-12,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,14.72,3751,73,1,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-13,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,49.1,13102,191,3,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-14,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,37.39,5799,100,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-15,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,51.75,13523,207,2,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-16,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,23.4,6383,100,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-17,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,31.31,5418,110,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-18,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,33.61,5743,77,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-19,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,48.83,7740,147,1,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-20,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,16.41,5154,75,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-21,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,34.43,9329,178,2,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-22,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,48.74,7290,212,2,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-23,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,44.04,8035,96,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-24,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,34.2,5972,137,1,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-25,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,33.71,5963,143,1,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-26,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,29.04,6715,132,1,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-27,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,12.92,2097,42,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-28,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,13.49,3984,49,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-29,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,34.81,5799,66,1,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-30,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,13.1,1972,39,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-31,TikTok,TI1009,AS50014,AD900023,FINAL_De -_autumn-brand -_awareness_2023,2023_all | stories_D-E,AUTUMNBRAND.V2||creative,35.4,6547,87,1,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-01,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,92.36,16973,403,7,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-02,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,75.74,13596,279,3,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-03,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,77.02,12201,299,1,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-04,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,40.5,7424,158,2,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-05,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,98.67,14987,331,5,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-06,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,87.9,24517,398,2,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-07,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,80.41,12042,121,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-08,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,41.41,6769,117,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-09,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,49.79,12369,185,2,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-10,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,73.63,18419,386,2,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-11,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,97.79,28677,607,12,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-12,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,45.75,11028,273,3,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-13,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,41.33,7810,207,3,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-14,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,45.09,7950,227,1,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-15,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,82.96,16597,386,2,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-16,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,38.63,8798,235,2,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-17,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,46.99,7875,100,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-18,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,64.07,14609,320,4,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-19,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,31.3,8857,227,2,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-20,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,31.93,9659,177,3,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-21,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,41.87,5998,62,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-22,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,87.32,17024,258,2,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-23,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,64.31,9771,179,1,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-24,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,52.03,7435,113,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-25,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,91.43,26108,699,10,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-26,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,96.64,22626,613,3,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-27,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,82.59,19168,368,6,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-28,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,81.41,16844,267,4,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-29,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,65.86,16553,295,4,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-30,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,24.69,5756,141,2,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-31,TikTok,TI1009,AS50015,AD900024,FINAL_De -_autumn-brand -_awareness_2023,18-44 | manual | deutschland copy,autmn brand-ASSET|v1,55.16,15225,166,1,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-01,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,86.32,21201,594,8,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-02,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,56.42,9373,149,2,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-03,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,49.4,16351,483,6,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-04,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,92.29,26858,375,4,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-05,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,91.63,27205,565,9,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-06,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,51.23,10714,307,4,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-07,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,86.48,15193,424,4,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-08,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,73.34,19027,316,5,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-09,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,97.1,22520,568,7,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-10,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,75.41,16887,288,2,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-11,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,60.12,18652,507,4,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-12,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,70.7,14073,238,4,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-13,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,87.92,14797,182,2,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-14,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,82.9,24515,586,10,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-15,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,110.33,22029,232,1,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-16,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,84.42,23492,527,7,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-17,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,55.56,9047,112,1,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-18,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,50.44,7844,140,1,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-19,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,47.56,9325,108,1,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-20,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,72.1,16960,375,7,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-21,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,78.46,16964,400,6,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-22,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,86.17,22414,233,2,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-23,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,54.78,8660,101,1,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-24,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,24.76,5818,105,1,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-25,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,95.92,30328,422,4,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-26,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,41.79,6133,136,1,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-27,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,67.98,11930,323,5,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-28,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,61.75,10234,301,3,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-29,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,90.31,18224,321,2,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-30,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,27.3,6351,108,1,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-31,TikTok,TI1009,AS50016,AD900025,FINAL_De -_autumn-brand -_awareness_2023,genpop||GER,autumn brand creativehdr_2023,73.64,12602,319,4,DE,Awareness,Autumn Brand Push,Broad,responsive,2023,10
2023-10-01,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,52.59,10876,104,1,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-02,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,30.11,5398,30,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-03,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,62.8,17008,182,2,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-04,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,36.17,6448,64,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-05,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,71.66,19767,184,3,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-06,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,65.54,14679,169,2,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-07,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,34.5,5854,49,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-08,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,47.23,13185,113,1,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-09,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,24.58,5791,35,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-10,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,26.69,5531,50,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-11,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,37.39,10013,40,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-12,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,63.84,16651,137,1,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-13,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,18.85,4420,52,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-14,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,40.27,8533,58,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-15,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,43.59,7646,39,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-16,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,60.25,16910,85,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-17,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,67.96,11675,133,1,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-18,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,69.35,21739,170,2,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-19,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,41.96,7069,70,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-20,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,58.96,11150,54,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-21,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,39.85,6835,74,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-22,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,85.43,26550,177,1,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-23,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,46.24,8091,83,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-24,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,29.9,5606,34,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-25,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,52.36,10283,99,1,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-26,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,26.07,4796,40,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-27,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,16.57,4674,39,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-28,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,42.18,8028,32,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-29,Pinterest,PI1010,AS50017,AD900026,Deu-AutumnBrand-AWARENESS!!,all|D-E,cr||autmn brandv2_FINAL,64.76,10862,70,0,DE,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
